"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2012","North Macedonia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","0","n"
"2012","North Macedonia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","2",""
"2012","North Macedonia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","11",""
"2012","North Macedonia","Last online purchase: in the last 3 months","Students","Percentage of individuals","4",""
"2012","Albania","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2012","Albania","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2012","Albania","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2012","Albania","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2012","Serbia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2012","Serbia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2012","Serbia","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2012","Serbia","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2012","Turkey","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","1",""
"2012","Turkey","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","12",""
"2012","Turkey","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","30",""
"2012","Turkey","Last online purchase: in the last 3 months","Students","Percentage of individuals","10",""
"2012","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2012","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2012","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2012","Bosnia and Herzegovina","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Last online purchase: in the last 3 months","Students","Percentage of individuals",":",""
"2013","Belgium","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","18",""
"2013","Belgium","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","36",""
"2013","Belgium","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","56",""
"2013","Belgium","Last online purchase: in the last 3 months","Students","Percentage of individuals","37",""
"2013","Bulgaria","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","1",""
"2013","Bulgaria","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","7",""
"2013","Bulgaria","Last online purchase: in the last 3 months","Individuals with high formal education","Percentage of individuals","18",""
"2013","Bulgaria","Last online purchase: in the last 3 months","Students","Percentage of individuals","18",""
"2013","Czechia","Last online purchase: in the last 3 months","Individuals with no or low formal education","Percentage of individuals","13",""
"2013","Czechia","Last online purchase: in the last 3 months","Individuals with medium formal education","Percentage of individuals","21",""
